organisationId,organisationName,billingStreet,billingCity,billingStateProvince,billingZipPostalCode,formattedAddress,latitude,longitude
001ON00000JFA8W,,"Lot 3 Industrial Rd,",Coopers Plains,QLD,4804,"Lot 3 Industrial Rd, Coopers Plains, QLD, 4804",,
001ON00000JFA9F,,"9/20-22 Ellerslie Road,",Milperra,QLD,4131,"9/20-22 Ellerslie Road, Milperra, QLD, 4131",,
001ON00000JFA9H,,"Suite 5, 56-62 Chandos St,",Sunbury,NSW,2065,"Suite 5, 56-62 Chandos St, Sunbury, NSW, 2065",,
001ON00000JFAAK,,"2 Martin Drive,",Unanderra,NSW,2322,"2 Martin Drive, Unanderra, NSW, 2322",37.9877074,-122.0795782
001ON00000JFAEA,,"10 Blain Drive,",Canning Vale,QLD,4680,"10 Blain Drive, Canning Vale, QLD, 4680",,
001ON00000JFAEN,,"63 McDonald Crescent,",Bayswater North,WA,6054,"63 McDonald Crescent, Bayswater North, WA, 6054",,
001ON00000JFAGN,,"Level 29, Chifley Tower, 2 Chifley Square,",Taren Point,NSW,2000,"Level 29, Chifley Tower, 2 Chifley Square, Taren Point, NSW, 2000",,
001ON00000JFAGS,,"29 Henderson Street,",Turrella,NSW,2205,"29 Henderson Street, Turrella, NSW, 2205",-33.9286443,151.1432391
001ON00000JFAMF,,"45 Solomon Road,",Lara,WA,6164,"45 Solomon Road, Lara, WA, 6164",-38.0191626,144.4126252
001ON00000JFAOM,,"23 Brodie Road North,",Mackay,SA,5160,"23 Brodie Road North, Mackay, SA, 5160",,
001ON00000JFASJ,,"Unit 10 Woodman Parade,",Mascot,QLD,4740,"Unit 10 Woodman Parade, Mascot, QLD, 4740",,
001ON00000JFASP,,"Unit 3 Aminya Place,",Cardiff,NSW,2285,"Unit 3 Aminya Place, Cardiff, NSW, 2285",-32.9415703,151.6374078
001ON00000JFATU,,"9 Ladbroke Street,",Murarrie,NSW,2214,"9 Ladbroke Street, Murarrie, NSW, 2214",-33.903404711111115,151.15995554444444
001ON00000JFATF,,"Unit 5, 22 Bradmill Avenue,",Rydalmere,NSW,2320,"Unit 5, 22 Bradmill Avenue, Rydalmere, NSW, 2320",,
001ON00000JFATQ,,"203 Princes Highway,",Hallam,VIC,3803,"203 Princes Highway, Hallam, VIC, 3803",-38.0079952,145.267283
001ON00000JFAU9,,"Unit 3, 63 Walters Drive,",Perth,WA,6017,"Unit 3, 63 Walters Drive, Perth, WA, 6017",,
001ON00000JFAV3,,"Unit 19, 46-48 Abel Street,",Jandakot,NSW,2750,"Unit 19, 46-48 Abel Street, Jandakot, NSW, 2750",,
001ON00000IYOFD,,"Level 1, 3 Hamilton Place,",Mount Waverley,VIC,3149,"Level 1, 3 Hamilton Place, Mount Waverley, VIC, 3149",-37.8755816,145.1275373
001ON00000JFZL3,,"Level 24, Allendale Square, 77 Saint Georges Terrace,",Perth,WA,6000,"Level 24, Allendale Square, 77 Saint Georges Terrace, Perth, WA, 6000",,
001ON00000JFA1I,,"88 Jessop Crescent,",Berrimah,NT,828,"88 Jessop Crescent, Berrimah, NT, 828",-12.4283067,130.9133021
001ON00000JFA2W,,"13 Strong Road,",Baringa,QLD,4551,"13 Strong Road, Baringa, QLD, 4551",-26.7636371,152.8496098
001ON00000JFAYF,,"Unit 1, 29 Montgomery Way,",Malaga,WA,6090,"Unit 1, 29 Montgomery Way, Malaga, WA, 6090",41.5648203,-74.1943652
001ON00000JFAYI,,Unit 12,West Melbourne,VIC,3003,"Unit 12, West Melbourne, VIC, 3003",-37.808747,144.9238207
0015M000003JJHX,,22 Rocklea Drive,Port Melbourne,VIC,3207,"22 Rocklea Drive, Port Melbourne, VIC, 3207",-37.8292844,144.9224768
001ON000002FPTU,,"108 Mitchell Street,",Maidstone,VIC,3012,"108 Mitchell Street, Maidstone, VIC, 3012",-37.7814288,144.8750222
001ON00000JFAYX,,"Unit 3, 7 Pambalong Drive,",Mayfield West,NSW,2304,"Unit 3, 7 Pambalong Drive, Mayfield West, NSW, 2304",,
0019S00000494DB,,366 Settlement Road,Thomastown,VIC,3074,"366 Settlement Road, Thomastown, VIC, 3074",-37.6881365,145.0179252
0019S000005CJOT,,"1/1 Reves Court,",Breakwater,VIC,3219,"1/1 Reves Court, Breakwater, VIC, 3219",-38.1851043,144.3735203
0019S000005R9ZR,,"1/1 Reeves Ct,",Breakwater,VIC,3219,"1/1 Reeves Ct, Breakwater, VIC, 3219",-38.1848736,144.3739278
0019S000006MKYL,,"5 Gabrielle Ct,",Bayswater North,VIC,3153,"5 Gabrielle Ct, Bayswater North, VIC, 3153",-37.8237778,145.2862422
001ON0000068DSH,,"18 Kyle Street,",Bairnsdale,VIC,3875,"18 Kyle Street, Bairnsdale, VIC, 3875",-37.8438783,147.6120778
001ON000009MYQR,,"Unit 3, 35-37 Tullamarine Park Road,",Tullamarine,VIC,3043,"Unit 3, 35-37 Tullamarine Park Road, Tullamarine, VIC, 3043",-37.6922442,144.8773872
001ON00000JFZL9,,"20 Colebard Street East,",Acaia Ridge,QLD,4110,"20 Colebard Street East, Acaia Ridge, QLD, 4110",-27.5963015,153.0268236
001ON00000JFZP3,,"15 Spencer Street,",Cockburn Central,WA,6164,"15 Spencer Street, Cockburn Central, WA, 6164",-32.1217906,115.8443012
0019S000005CFVX,,"Unit 5, 5 Hudson Avenue",Castle Hill,NSW,2154,"Unit 5, 5 Hudson Avenue, Castle Hill, NSW, 2154",-33.7468883,150.9965765
001ON00000AMMEW,,18-20 Railway Road,MEADOWBANK,NSW,2114,"18-20 Railway Road, MEADOWBANK, NSW, 2114",-33.817117,151.090585
001ON00000JFZJL,,"26 Park Road,",Mulgrave,NSW,2756,"26 Park Road, Mulgrave, NSW, 2756",-33.6331848,150.8407282
001ON00000JFZPB,,"100 Holbeche Road,",Arndell Park,NSW,2148,"100 Holbeche Road, Arndell Park, NSW, 2148",-33.7924055,150.8957223
001ON00000JFZXK,,"691 Devon Road,",New Plymouth,NI,3130,"691 Devon Road, New Plymouth, NI, 3130",-39.0461416,174.1164541
001ON00000JFAU0,,"8 Superior Drive,",Dandenong South,VIC,3175,"8 Superior Drive, Dandenong South, VIC, 3175",-38.0325089,145.2031555
0015K000004SMEW,,"141 KING GEORGE STREET,",Cohuna,VIC,3568,"141 KING GEORGE STREET, Cohuna, VIC, 3568",-35.8031979,144.2165918
0015K000004WQWV,,133-199 Ferris Road,Melton South,VIC,3338,"133-199 Ferris Road, Melton South, VIC, 3338",-37.7103537,144.6014639
0015K000004DOYQ,,"2 Waldaree Street,",Gepps Cross,SA,5094,"2 Waldaree Street, Gepps Cross, SA, 5094",-34.8452886,138.591411
0015M000003CDQP,,McNabb,Berwick,vic,3806,"McNabb, Berwick, vic, 3806",-38.0285838,145.3448117
0017F00001UEIL0,,251 Salmon Street,Port melbourne,Victoria,3207,"251 Salmon Street, Port melbourne, Victoria, 3207",-37.8223152,144.9205336
0019S000003LQIH,,"661 Ingham Road,",Mount Louisa,QLD,4814,"661 Ingham Road, Mount Louisa, QLD, 4814",-19.2620936,146.7403022
001ON000002XN95,,"Unit 7, 7-9 Brough Street,",Springvale,VIC,3171,"Unit 7, 7-9 Brough Street, Springvale, VIC, 3171",-37.9335227,145.149832
001ON000006HQH4,,"2-10 Arkwright Drive,",Dandenong South,VIC,3175,"2-10 Arkwright Drive, Dandenong South, VIC, 3175",-38.0180276,145.192107
001ON00000JFZOZ,,"Suite 2 Level 1, 20 English Street,","Essendon Fields,",VIC,3041,"Suite 2 Level 1, 20 English Street, Essendon Fields,, VIC, 3041",,
0015K000004FSZV,,"191 Drummond Street,",Carlton,VIC,3053,"191 Drummond Street, Carlton, VIC, 3053",-37.8040371,144.9679612
0015K000004WQMV,,"42 Kenny Road,",Horsham,VIC,3400,"42 Kenny Road, Horsham, VIC, 3400",-36.7406959,142.1992585
001ON0000028JKE,,"750 Lorimer Street,",Port Melbourne Victoria,VIC,3207,"750 Lorimer Street, Port Melbourne Victoria, VIC, 3207",-37.8233035,144.9090246
001ON000009DLAR,,"221 Northbourne Rd,",Campbellfield,VIC,3061,"221 Northbourne Rd, Campbellfield, VIC, 3061",-37.6480366,144.9554518
001ON00000I94V7,,"18 Station Avenue,",Darra,QLD,4076,"18 Station Avenue, Darra, QLD, 4076",-27.564542,152.950744
001ON0000070WVL,,"45 York Road,",Ingleburn,NSW,2565,"45 York Road, Ingleburn, NSW, 2565",-33.9965889,150.8575898
001ON00000JFZJT,,"21 Lathe Street,",Virginia,QLD,4014,"21 Lathe Street, Virginia, QLD, 4014",-27.3672552,153.0586827
0019S000005BN3U,,"25-29 Japaddy St,",Mordialloc,VIC,3195,"25-29 Japaddy St, Mordialloc, VIC, 3195",-37.9889265,145.103416
0019S0000064AML,,"36-38 Della Torre Road,",Moe,VIC,3825,"36-38 Della Torre Road, Moe, VIC, 3825",-38.1674452,146.2585879
001ON00000GK4J1,,"16 Osboldstone Rd,",Wangaratta,VIC,3677,"16 Osboldstone Rd, Wangaratta, VIC, 3677",-36.3595705,146.2966583
001ON00000HNA6C,,"61-67 Plymouth Road,",Wingfield,SA,5013,"61-67 Plymouth Road, Wingfield, SA, 5013",-34.8456061,138.5533268
001ON00000IVZXQ,,"20 Fulton Dr,",Derrimut,VIC,3030,"20 Fulton Dr, Derrimut, VIC, 3030",-37.8086939,144.7822817
001ON00000JFZPY,,"119 - 125 Quarry Road,",Murwillumbah,NSW,2484,"119 - 125 Quarry Road, Murwillumbah, NSW, 2484",-28.3325578,153.4152615
001ON00000JFA36,,"F1, 42 Glenbarry Rd,",Campbellfield,VIC,3061,"F1, 42 Glenbarry Rd, Campbellfield, VIC, 3061",,
001ON00000JFA86,,"Unit 2, 7-9 Seville St,",Fairfield East,NSW,2165,"Unit 2, 7-9 Seville St, Fairfield East, NSW, 2165",,
001ON00000JFASV,,"69-71 Clapham Road,",Sefton,NSW,2162,"69-71 Clapham Road, Sefton, NSW, 2162",-33.8842624,151.0159878
001ON00000JFAVD,,"59 - 61Alexanders Road,",Morewell,VIC,3840,"59 - 61Alexanders Road, Morewell, VIC, 3840",-38.2317507,146.4140471
0015K000004S2VZ,,"Suite 102, Level 1, 7-9 Irvine Place,",Bella Vista,NSW,2153,"Suite 102, Level 1, 7-9 Irvine Place, Bella Vista, NSW, 2153",,
0019S000005IYCI,,Greenhill Road,Unley,SA,5061,"Greenhill Road, Unley, SA, 5061",-34.9406562,138.6104601
001ON00000JFSRH,,"5 Solandra Court,",Mornington,TAS,7018,"5 Solandra Court, Mornington, TAS, 7018",-42.8566488,147.4111241
001ON00000JFZKA,,"19 Tacoma Circuit,",Canning Vale,WA,6155,"19 Tacoma Circuit, Canning Vale, WA, 6155",-32.0607338,115.9149398
001ON00000JFZKU,,"11 York Street,",Sydney,NSW,2000,"11 York Street, Sydney, NSW, 2000",-33.8810223,151.1824001
001ON00000JFZPM,,"Unit 42, 49-51 Mitchell Road,",Brookvale,NSW,2100,"Unit 42, 49-51 Mitchell Road, Brookvale, NSW, 2100",,
001ON00000JFZRN,,"Transport Street,",Yatala,QLD,4207,"Transport Street, Yatala, QLD, 4207",-27.7595599,153.2149755
001ON00000JFZWB,,"Unit 2, 16 Crane Circle,",Karratha,WA,6714,"Unit 2, 16 Crane Circle, Karratha, WA, 6714",,
001ON00000JFZXG,,"24 Webster Road,",Stafford,QLD,4053,"24 Webster Road, Stafford, QLD, 4053",-27.4179975,153.0152451
001ON00000JFA22,,"2 Anzed Court,",Mulgrave,VIC,3170,"2 Anzed Court, Mulgrave, VIC, 3170",-37.9224883,145.1488908
001ON00000JFAGT,,"Lot 4J, Southern Circuit,",Morwell,VIC,3840,"Lot 4J, Southern Circuit, Morwell, VIC, 3840",,
001ON00000JFANE,,"13 Bowen Street,",O'Connor,WA,6163,"13 Bowen Street, O'Connor, WA, 6163",-32.0582866,115.803178
001ON00000JFATK,,"30 Winnellie Road,",Winnellie,NT,820,"30 Winnellie Road, Winnellie, NT, 820",-12.4266742,130.8824064
001ON00000JFATN,,"Unit 2, 15 Daniel Drive,",Carrum Downs,VIC,3201,"Unit 2, 15 Daniel Drive, Carrum Downs, VIC, 3201",-38.1049436,145.1609889
001ON00000JFAZT,,"Technology Park, 3 Watts Place,",Bently,WA,6102,"Technology Park, 3 Watts Place, Bently, WA, 6102",,
001ON00000JFABP,,"11 - 13 West Thebarton Road,",Thebarton,SA,5031,"11 - 13 West Thebarton Road, Thebarton, SA, 5031",-34.9145766,138.5662574
001ON00000JFUJG,,"Unit 4, 21 Bell Road South,",Lower Hutt,NI,5010,"Unit 4, 21 Bell Road South, Lower Hutt, NI, 5010",-41.2359729,174.9146675
001ON0000030QJ7,,"600 Saint Kilda Road,",Melbourne,VIC,3004,"600 Saint Kilda Road, Melbourne, VIC, 3004",-37.8505905,144.9803069
001ON00000JFA1C,,"99 French Street,",Hamilton,VIC,3300,"99 French Street, Hamilton, VIC, 3300",-37.7440931,142.0268646
001ON00000JFA2B,,"1 Hamilton Avenue,",Surfers Paradise,QLD,4217,"1 Hamilton Avenue, Surfers Paradise, QLD, 4217",-28.0068472,153.429875
001ON00000JFA8X,,"Unit 4, 87 Rundle Road,",Salisbury South,SA,5106,"Unit 4, 87 Rundle Road, Salisbury South, SA, 5106",53.4282012,-1.196073
001ON00000JFA92,,"42-48 Batman Street,",West Melbourne,VIC,3003,"42-48 Batman Street, West Melbourne, VIC, 3003",-37.811688,144.9484318
001ON00000JFAOO,,"Unit 2, 181 Spence Street,",Bungalow,QLD,4870,"Unit 2, 181 Spence Street, Bungalow, QLD, 4870",,
0017F00001UEJGA,,87 St Georges Road,Norlane,VIC,3214,"87 St Georges Road, Norlane, VIC, 3214",-38.0847733,144.3635693
001ON00000JFZOX,,"5 George Young Street,",Regents Park,NSW,2144,"5 George Young Street, Regents Park, NSW, 2144",,
001ON00000JFA82,,"108 Hayden Street East,",Top Camp,QLD,4350,"108 Hayden Street East, Top Camp, QLD, 4350",-27.6203932,151.9259974
001ON00000JFAFF,,"1349 Bonshaw Road,",Ashford,NSW,2361,"1349 Bonshaw Road, Ashford, NSW, 2361",-29.307159,151.1077769
001ON00000JFA3X,,"Level 1, 6 Bennett Street,",Perth,WA,6004,"Level 1, 6 Bennett Street, Perth, WA, 6004",-31.9557834,115.8555818
001ON00000JFA96,,0,Woolongong,NSW,2500,"0, Woolongong, NSW, 2500",-34.4278083,150.893054
001ON000001UCFA,,"10 Wollong Street,",Gosford,NSW,2250,"10 Wollong Street, Gosford, NSW, 2250",-33.4109393,151.3423875
0019S000006YAED,,"36 Axis Cres,",Dandenong South,VIC,3175,"36 Axis Cres, Dandenong South, VIC, 3175",-38.0085947,145.2001036
001ON000001WBVY,,348 Darebin Road,Alphington,VIC,3078,"348 Darebin Road, Alphington, VIC, 3078",-37.7666411,145.0297038
0019S000006YAPL,,8 Selgar Avenue,Clovelly Park,SA,5042,"8 Selgar Avenue, Clovelly Park, SA, 5042",,
001ON000006PQSP,,"29-39 Mills Road,",Braeside,VIC,3195,"29-39 Mills Road, Braeside, VIC, 3195",-37.9939299,145.1128145
001ON00000JFAE7,,"6/94 Boundary Road,",Sunshine West,VIC,3020,"6/94 Boundary Road, Sunshine West, VIC, 3020",-37.8156852,144.8131697
001ON00000ECUTY,,"2/97 Banksia Street,",Botany,NSW,2019,"2/97 Banksia Street, Botany, NSW, 2019",-33.9424482,151.2054205
001ON000003C9K3,,"204 Hamilton-Port Fairy Road,",Port Fairy,VIC,3284,"204 Hamilton-Port Fairy Road, Port Fairy, VIC, 3284",-38.3741023,142.2075219
001ON00000JFAMV,,"238 Woodpark Rd,",Smithfield,NSW,2164,"238 Woodpark Rd, Smithfield, NSW, 2164",-33.8390554,150.9541424
001ON000001QNST,,"175 Racecourse Road,",Rutherford,NSW,2320,"175 Racecourse Road, Rutherford, NSW, 2320",-32.7115643,151.5161752
001ON000002BUCV,,"126-128 Freight Drive,",Somerton,VIC,3062,"126-128 Freight Drive, Somerton, VIC, 3062",-37.6372823,144.9599897
001ON00000JFZWR,,"1A Deloraine Rd,",Edwardstown,SA,5039,"1A Deloraine Rd, Edwardstown, SA, 5039",-34.9878722,138.5697004
0019S000005FJER,,"949 Stud Road,",Rowville,VIC,3178,"949 Stud Road, Rowville, VIC, 3178",-37.9076402,145.2389103
0019S000005XGQB,,"3 Alspec Pl,",Eastern Creek,NSW,2766,"3 Alspec Pl, Eastern Creek, NSW, 2766",-33.807384,150.8486691
001ON00000JFZK1,,"23 Tathra Street,",West Gosford,NSW,2250,"23 Tathra Street, West Gosford, NSW, 2250",-33.4185613,151.3176853
001ON00000JFAMW,,"6 King Drive,",Horsham,VIC,3400,"6 King Drive, Horsham, VIC, 3400",-36.7355883,142.194807
001ON00000D4E89,,"160 Ordish Rd,",Dandenong South,VIC,3175,"160 Ordish Rd, Dandenong South, VIC, 3175",-38.0295636,145.1916601
001ON00000JFAA7,,"42a Broadway,",Bonbeach,VIC,3196,"42a Broadway, Bonbeach, VIC, 3196",-38.0586798,145.1244256
001ON000003OSYA,,28-30 Marni Street,Dandenong South,VIC,3175,"28-30 Marni Street, Dandenong South, VIC, 3175",-38.0290874,145.2050077
001ON00000JFZVM,,"14 Felstead Drive,",Truganina,VIC,3029,"14 Felstead Drive, Truganina, VIC, 3029",-37.822317,144.7592689
0019S000005SQOW,,"79-99 Pym St,",Dudley Park,SA,5008,"79-99 Pym St, Dudley Park, SA, 5008",-34.8820676,138.580199
0015K000004RYU9,,"33 Broadfield Rd,",Broadmeadows,VIC,3047,"33 Broadfield Rd, Broadmeadows, VIC, 3047",-37.6814383,144.9395548
0019S000007PHLC,,"39 Tinning Street,",Brunswick,VIC,3056,"39 Tinning Street, Brunswick, VIC, 3056",-37.7594419,144.9603174
001ON000002I3O5,,"10 Plane Tree Ave,",Dingley Village,VIC,3172,"10 Plane Tree Ave, Dingley Village, VIC, 3172",-37.97451,145.1137536
001ON000002L4IZ,,"11, 95 Burrows Road,",Alexandria,NSW,2015,"11, 95 Burrows Road, Alexandria, NSW, 2015",,
0019S000005SVQM,,"Building 4/43-47 Lyn Parade,",Prestons,NSW,2170,"Building 4/43-47 Lyn Parade, Prestons, NSW, 2170",,
0019S000006CQIU,,"17-19 Jets Court,",Melbourne Airport,VIC,3045,"17-19 Jets Court, Melbourne Airport, VIC, 3045",-37.7031108,144.8504925
0019S000006IZS8,,"10 Pinnacle Place,",Somersby,NSW,2250,"10 Pinnacle Place, Somersby, NSW, 2250",-33.4150208,151.2816064
001ON00000JFZXA,,"97 South Terrace,",Wingfield,SA,5013,"97 South Terrace, Wingfield, SA, 5013",-34.8392025,138.5548808
001ON000006YUJS,,"115 Rudd Street,",Inala,QLD,4077,"115 Rudd Street, Inala, QLD, 4077",-27.5733762,152.9717828
001ON00000AFPDR,,"F33, 16 Mars Road,",Lane Cove West,NSW,2066,"F33, 16 Mars Road, Lane Cove West, NSW, 2066",-33.8092795,151.1606344
0017F00001UEJVU,,"87-89 Queensbridge Street,",Southbank,VIC,3006,"87-89 Queensbridge Street, Southbank, VIC, 3006",-37.827495,144.9677352
001ON000001UNMJ,,"33 Ricketty St,",Mascott,NSW,2020,"33 Ricketty St, Mascott, NSW, 2020",-33.88339402380952,151.27610035238095
001ON000001T3RR,,"1 Richards Circuit,",Keilor Park,VIC,3042,"1 Richards Circuit, Keilor Park, VIC, 3042",-37.723066,144.8627937
001ON0000042CAW,,"48 Airds Rd,",Minto,NSW,2566,"48 Airds Rd, Minto, NSW, 2566",-34.0297813,150.8381358
001ON000005HTK9,,"522 Church Street,",Richmond,VIC,3121,"522 Church Street, Richmond, VIC, 3121",-37.8283309,144.9972663
001ON000009KWMC,,"118 Commonwealth St,",Surry Hills,NSW,2010,"118 Commonwealth St, Surry Hills, NSW, 2010",-33.8832847,151.2101396
001ON00000AS4SH,,"45 Grange Rd,",Cheltenham,VIC,3192,"45 Grange Rd, Cheltenham, VIC, 3192",-37.9728142,145.0862406
001ON00000C4CDW,,"Unit 3/ 62 Fallon Street,",Brunswick,VIC,3056,"Unit 3/ 62 Fallon Street, Brunswick, VIC, 3056",-37.7692944,144.9562286
001ON00000CRXXJ,,"GF/79 Myrtle Street,",Chippendale,NSW,2008,"GF/79 Myrtle Street, Chippendale, NSW, 2008",-33.8863929,151.1956626
001ON00000JFZOG,,"2-5/95 Garling Street,",O'Connor,WA,6163,"2-5/95 Garling Street, O'Connor, WA, 6163",-33.886248867779464,151.19769144491647
001ON00000JFZPP,,"Yallourn Drive,",Yallourn,VIC,3825,"Yallourn Drive, Yallourn, VIC, 3825",-38.1749681,146.3455072
001ON00000JFZXT,,"279 Renmark Avenue,",Renmark,SA,5341,"279 Renmark Avenue, Renmark, SA, 5341",-34.180965,140.7386023
001ON00000JFA7W,,"10 Martini Parade,",Lithgow,NSW,2790,"10 Martini Parade, Lithgow, NSW, 2790",-33.4851742,150.1404404
001ON00000JFAMJ,,"31 Factory Street,",Pomona,QLD,4568,"31 Factory Street, Pomona, QLD, 4568",-26.3628683,152.8561917
001ON00000JFANJ,,"28 Prospect Place,",Upper Kedron,QLD,4055,"28 Prospect Place, Upper Kedron, QLD, 4055",-27.4120749,152.9175505
001ON00000JFATB,,"1005 Mountain Highway,",Boronia,VIC,3155,"1005 Mountain Highway, Boronia, VIC, 3155",-37.8378603,145.2935295
001ON00000BSF2B,,21-23 Levey Street,Chippendale,NSW,2008,"21-23 Levey Street, Chippendale, NSW, 2008",-33.8866983,151.1976496
001ON00000JFZWI,,"54 Bungower Road,",Somerville,VIC,3912,"54 Bungower Road, Somerville, VIC, 3912",-38.2384079,145.2227136
001ON00000JFA2S,,74a Merri Concourse,Campbellfield,VIC,3061,"74a Merri Concourse, Campbellfield, VIC, 3061",-37.661254,144.9693485
001ON00000JFA39,,"36 Bessemer Street,",Blacktown,NSW,2148,"36 Bessemer Street, Blacktown, NSW, 2148",-33.7574914,150.9113129
0019S000007K4PI,,1C Industry Circuit,Kilsyth South,VIC,3137,"1C Industry Circuit, Kilsyth South, VIC, 3137",-37.8217764,145.3078388
001ON00000AIERA,,"6 - 8 Garema Circuit,",Kingsgrove,NSW,2208,"6 - 8 Garema Circuit, Kingsgrove, NSW, 2208",-33.9378425,151.0928897
001ON000009XQAZ,,"15 Walter Crescent,",Lawnton,QLD,4501,"15 Walter Crescent, Lawnton, QLD, 4501",-27.2880404,152.9868509
001ON00000JFAFD,,"9 Felstead Drive,",Truganina,VIC,3029,"9 Felstead Drive, Truganina, VIC, 3029",-37.8228404,144.7610713
0017F00001UEJGK,,"13 Graham Rd,",Clayton South,VIC,3169,"13 Graham Rd, Clayton South, VIC, 3169",-37.9523268,145.1349665
001ON000002GSEU,,"3 - 7 Discovery Road,",Dandenong South,VIC,3175,"3 - 7 Discovery Road, Dandenong South, VIC, 3175",-38.0406762,145.2190041
001ON000006BVL0,,"144-146 Russell St,",Emu Plains,NSW,2750,"144-146 Russell St, Emu Plains, NSW, 2750",-33.7482382,150.6541073
001ON00000AHFVF,,"Unit 13, 127 Highbury Road,",Burwood,VIC,3125,"Unit 13, 127 Highbury Road, Burwood, VIC, 3125",-37.8537965,145.1087148
001ON00000JFSQP,,"585 Little Collins Street,",Melbourne,VIC,3000,"585 Little Collins Street, Melbourne, VIC, 3000",-37.8178705,144.9554622
001ON00000JFZW4,,"1 Force Way,",Pakenham,VIC,3810,"1 Force Way, Pakenham, VIC, 3810",-38.0999879,145.4845084
001ON00000JFAYV,,"9/62-68 Garden Dr,",Tullamarine,VIC,3043,"9/62-68 Garden Dr, Tullamarine, VIC, 3043",-37.6878012,144.8755156
0019S0000062HEC,,"3 Forge Place,",Narellan,NSW,2567,"3 Forge Place, Narellan, NSW, 2567",-34.0372996,150.7265703
001ON00000JFAAN,,"Level 1/700 Swanston St,",Carlton,VIC,3053,"Level 1/700 Swanston St, Carlton, VIC, 3053",,
001ON000000RCSK,,5 Lakewood Boulevard,Carrum Downs,VIC,3201,"5 Lakewood Boulevard, Carrum Downs, VIC, 3201",-38.0958541,145.1581958
001ON00000HNS2K,,"1-5 Inman Road,",Cromer,NSW,2099,"1-5 Inman Road, Cromer, NSW, 2099",-33.7376608,151.2861958
001ON00000JCZ8Z,,"39 Forest Way,",Karawatha,QLD,4117,"39 Forest Way, Karawatha, QLD, 4117",-27.6498973,153.0783514
001ON00000JFZPT,,"589 South Road,",Regency Park,SA,5010,"589 South Road, Regency Park, SA, 5010",-34.8516817,138.5648758
001ON00000JFA7T,,"Unit 2/15 Natasha Street,",Capalaba,QLD,4157,"Unit 2/15 Natasha Street, Capalaba, QLD, 4157",,
0019S000004NRPP,,"1K Marine Parade,",Abbotsford,VIC,3067,"1K Marine Parade, Abbotsford, VIC, 3067",-37.8033495,144.999688
001ON0000065AAH,,"8 Lakeview Drive,",Scoresby,VIC,2021,"8 Lakeview Drive, Scoresby, VIC, 2021",-37.9059862,145.2200626
001ON00000JFSRZ,,"Blake St,",Ararat,VIC,3377,"Blake St, Ararat, VIC, 3377",-37.2748349,142.9396698
001ON00000JFA2O,,0,Minto,NSW,2566,"0, Minto, NSW, 2566",-34.0316667,150.8511111
001ON00000JFAE3,,0,Sydney,NSW,3000,"0, Sydney, NSW, 3000",-36.0046308,147.0435113
001ON000006EQIO,,"4 Weir Road,",Heyfield,VIC,3858,"4 Weir Road, Heyfield, VIC, 3858",-37.9380705,146.8059149
001ON00000JFAMM,,"128 Millaroo Drive,",Helensvale,QLD,4214,"128 Millaroo Drive, Helensvale, QLD, 4214",-27.9365955,153.3383919
001ON00000JFZQ9,,"10 Prosperity Parade,",Warriewood,NSW,2102,"10 Prosperity Parade, Warriewood, NSW, 2102",-33.6812302,151.290674
001ON000002TS8P,,"12 Fargo Way,",Welshpool,WA,6106,"12 Fargo Way, Welshpool, WA, 6106",-31.9957975,115.9708673
001ON00000BY1YD,,"Unit 5, 281 Sandgate Road,",Albion,QLD,4010,"Unit 5, 281 Sandgate Road, Albion, QLD, 4010",,
001ON00000JNVPC,,"26 Nylex Avenue,",Sailsbury,SA,5108,"26 Nylex Avenue, Sailsbury, SA, 5108",-27.554779,153.0236217
0019S000006CRQJ,,"10-08/120 High St,",North Sydney,NSW,2060,"10-08/120 High St, North Sydney, NSW, 2060",-33.822732200000004,151.19628406649144
0019S000007KJKS,,"564 Geelong Road,",Brooklyn,VIC,3012,"564 Geelong Road, Brooklyn, VIC, 3012",-37.8156034,144.8492902
001ON000002IAXU,,"92 Parkes Rd,",Condobolin,NSW,2877,"92 Parkes Rd, Condobolin, NSW, 2877",-32.8510912,147.016197
001ON000008VGDF,,0,Loganholme,QKD,4129,"0, Loganholme, QKD, 4129",,
001ON00000JFZQG,,"10 Pat Devlin Close,",Chipping Norton,NSW,2170,"10 Pat Devlin Close, Chipping Norton, NSW, 2170",-33.927462,150.9651047
001ON00000JFA1A,,"32 Lisa Place,",Coolaroo,VIC,3048,"32 Lisa Place, Coolaroo, VIC, 3048",-37.6551455,144.9411442
001ON00000JFA8N,,"9A Taunton Parade,",Christies Beach,SA,5165,"9A Taunton Parade, Christies Beach, SA, 5165",-35.1399559,138.472856
001ON00000JFAT9,,"51-57 Gilbert Park Drive,",Knoxfield,VIC,3180,"51-57 Gilbert Park Drive, Knoxfield, VIC, 3180",-37.8972689,145.2531425
001ON00000JFTLE,,"1128 Omahu Road,","Hastings, Hawke's Bay",NI,4175,"1128 Omahu Road, Hastings, Hawke's Bay, NI, 4175",-39.5826508,176.7612522
0019S000005GSZJ,,"9 Edelmaier Street,",Bayswater,VIC,3153,"9 Edelmaier Street, Bayswater, VIC, 3153",-37.8457049,145.2747981
001ON00000ET9NT,,0,Capalaaba,QLD,4157,"0, Capalaaba, QLD, 4157",-27.522037,153.1918063
